id,text,sentence,pet,label,category,euph_status
486,"Es buen socio de negocio y puede evitar la quiebra, es excelentes barajando cifras, pero el dinero puede ser su problema ya que [PET_BOUNDARY]Es ahorrador[PET_BOUNDARY] y derrochador al tiempo. Tan pronto está en plan de ahorrar empieza a gastar como si fuera millonario.","Es buen socio de negocio y puede evitar la quiebra, es excelentes barajando cifras, pero el dinero puede ser su problema ya que [PET_BOUNDARY]Es ahorrador[PET_BOUNDARY] y derrochador al tiempo",Es ahorrador,0,Employment/Finances,sometimes_euph
487,"Se puso a leer mi ejercicio y pasó tres folios sin poder hacerme ni la menor observación. Sí, una: «Aquí le falta una coma», dijo. Luego sonó el teléfono y se enzarzó usted en una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY], particularmente incómoda dadas las circunstancias del momento, con una mujer se adivinaba, a la que contestaba usted con monosílabos o con medias palabras. Yo debería haberme salido, pero estaba tan aturdida que me quedé. «Bueno, llámame dentro de cuatro o cinco minutos», le dijo y colgó."," Luego sonó el teléfono y se enzarzó usted en una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY], particularmente incómoda dadas las circunstancias del momento, con una mujer se adivinaba, a la que contestaba usted con monosílabos o con medias palabras",Conversación difícil,1,Politics,always_euph
488,"Me quedó una sensación de misterio y complejidad que nadie antes me había entregado. No culpaba a nadie. Eso me gustaba del tío. Luego se puso de pie y me besó. Era una manera de sellar una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY], y yo sentí que fue un beso distinto, y que no iba a haber más besos. Por lo demás, los únicos besos que toleraba eran los suyos, aparte que lo hacía sólo en ocasiones muy especiales: para anunciar una sorpresa, un viaje, una ida a al circo, un regalo."," Era una manera de sellar una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY], y yo sentí que fue un beso distinto, y que no iba a haber más besos",Conversación difícil,1,Politics,always_euph
489,"Por esta razón ""habrá una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY] en la reunión del Consejo Rusia-OTAN, señaló el diplomático. El encuentro está convocado para este miércoles 25 de mayo.","Por esta razón ""habrá una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY] en la reunión del Consejo Rusia-OTAN, señaló el diplomático",Conversación difícil,1,Politics,always_euph
490,"Es una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY] porque siempre fue una niña preadolescente y de repente fue un ser completamente sexual. Hubo muchas discusiones al respecto, porque no queríamos explotar el tema. Fue más como un proceso de Disney, en el que la sexualidad fue muy inocente. Pero dejarlo por fuera sería contar una historia muy incompleta.",Es una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY] porque siempre fue una niña preadolescente y de repente fue un ser completamente sexual,Conversación difícil,1,Politics,always_euph
491,"Como Germán se limitó a asentir y no transparentó emoción alguna, seguí hablando, olvidando otra vez la regla de oro de toda [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY] con menores: dales la información necesaria, ni más ni menos, y limítate a responder lo que te pregunten. Pues nada: mi horror vacui de padre separado me empujó a seguir hablando, tanto más rápido y disperso cuanta menos respuesta había en Germán, que callaba como esos periodistas zorros que con su silencio logran que el entrevistado se vaya de la lengua.","Como Germán se limitó a asentir y no transparentó emoción alguna, seguí hablando, olvidando otra vez la regla de oro de toda [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY] con menores: dales la información necesaria, ni más ni menos, y limítate a responder lo que te pregunten",Conversación difícil,1,Politics,always_euph
492,"De hecho, es un poco raro encontrarse con personas que no hayan vivenciado alguna experiencia de ansiedad a lo largo de su vida. La ansiedad es casi universal. Distintos sucesos nos pueden despertar ansiedad: una cita, un examen, una entrevista de trabajo, una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY], un viaje, etc. La lista es interminable y es siempre subjetiva. ¿Qué quiere decir que sea subjetiva? Que no todos sentimos ansiedad frente a lo mismo. A algunos les podrá resultar ansiógeno subirse a un colectivo mientras que a otros les pasará al momento de hablar en público."," Distintos sucesos nos pueden despertar ansiedad: una cita, un examen, una entrevista de trabajo, una [PET_BOUNDARY]Conversación difícil[PET_BOUNDARY], un viaje, etc",Conversación difícil,1,Politics,always_euph
493,"─Santa ya se murió, murió hace años. Yo conocí a su madre, una [PET_BOUNDARY]mujer de la vida alegre[PET_BOUNDARY] que vivía aquí en el panteón. Cuando me acuerdo de Santa me pregunto ¿por qué los desheredados batallan en vida y muchos no descansan ni después de muertos?"," Yo conocí a su madre, una [PET_BOUNDARY]mujer de la vida alegre[PET_BOUNDARY] que vivía aquí en el panteón",Mujer de vida alegre,0,Death,sometimes_euph
494,"La actriz mexicana Salma Hayek interviene en la nueva película del director y actor Mathieu Demy, que se llama Americano en la cual da vida a una stripper y [PET_BOUNDARY]mujer de la vida alegre[PET_BOUNDARY] que vive en Tijuana.","La actriz mexicana Salma Hayek interviene en la nueva película del director y actor Mathieu Demy, que se llama Americano en la cual da vida a una stripper y [PET_BOUNDARY]mujer de la vida alegre[PET_BOUNDARY] que vive en Tijuana",Mujer de vida alegre,1,Sexual Activity,sometimes_euph
495,"Ruth lo sabrá más tarde-, pues ha salido del coma sin [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] ni de orientación, a pesar de que la mayoría de los que pasan por trance semejante no consiguen al principio ni recordar su nombre.","Ruth lo sabrá más tarde-, pues ha salido del coma sin [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] ni de orientación, a pesar de que la mayoría de los que pasan por trance semejante no consiguen al principio ni recordar su nombre",Problemas de memoria,1,Physical/Mental Attributes,always_euph
496,"También se pretendía usar el dispositivo para evitar que pacientes con [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] o con el síndrome de Alzheimer se extraviaran. Sin embargo, los creadores del dispositivo vislumbraron otra alternativa de uso: ubicar a personas desaparecidas o secuestradas.",También se pretendía usar el dispositivo para evitar que pacientes con [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] o con el síndrome de Alzheimer se extraviaran,Problemas de memoria,1,Physical/Mental Attributes,always_euph
497,"La enfermedad de Alzheimer es una enfermedad lenta, que comienza con leves [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] y termina con un severo daño cerebral. El curso que toma la enfermedad y la velocidad en que ocurren los cambios varían de persona a persona. En promedio, los pacientes con la enfermedad viven entre 8 y 10 años después de que se les ha diagnosticado, aunque esta puede durar hasta 20 años.","La enfermedad de Alzheimer es una enfermedad lenta, que comienza con leves [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] y termina con un severo daño cerebral",Problemas de memoria,1,Physical/Mental Attributes,always_euph
498,"Los científicos, cuyos resultados fueron publicados en Internet por el periódico Nature, creen que la estimulación del cerebro podría ayudar a personas con [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] y el mal de Alzheimer. ""Esta es una manera alternativa de intensificar o mejorar el sueño y su función de memoria"", dijo Born a la agencia de noticias Reuters.","Los científicos, cuyos resultados fueron publicados en Internet por el periódico Nature, creen que la estimulación del cerebro podría ayudar a personas con [PET_BOUNDARY]Problemas de memoria[PET_BOUNDARY] y el mal de Alzheimer",Problemas de memoria,1,Physical/Mental Attributes,always_euph
499,"Mauran y luego a algunos de los isleños entre los que se encontraba Jordán el piadoso, había levantado una pequeña polvareda, la que solo fue acallada cuando fue internado en el manicomio. Todo había sucedido hacía tanto tiempo y en forma tan violenta, que ya pocos recordaban los verdaderos motivos por los cuales Jean, de [PET_BOUNDARY]Hombre libre[PET_BOUNDARY], había pasado a ser un interno desprovisto de todo discernimiento. Solo el paso de los años, los intensos interrogatorios a los cuales fue sometido -y que en definitiva habían convencido a sus celadores que todo aquello no había sido sino fruto de su imaginación- habían logrado que Jean Garnier fuera liberado del manicomio."," Todo había sucedido hacía tanto tiempo y en forma tan violenta, que ya pocos recordaban los verdaderos motivos por los cuales Jean, de [PET_BOUNDARY]Hombre libre[PET_BOUNDARY], había pasado a ser un interno desprovisto de todo discernimiento",Hombre libre,0,Physical/Mental Attributes,sometimes_euph
500,"-Usted es ahora un[PET_BOUNDARY]Hombre libre[PET_BOUNDARY], Hubert. Ya fijaremos las normas de convivencia en este lugar, pero le garantizo que es probable que tenga varios seguidores en sus prácticas nudistas. Ahora, si usted piensa que nadie reparó en sus costumbres en Maiokati, está profundamente equivocado -dijo soltando otra risotada y en el momento preciso en que Blanche ponía un pie sobre el embarcadero, dirigiéndose al grupo de recién llegados-.","-Usted es ahora un[PET_BOUNDARY]Hombre libre[PET_BOUNDARY], Hubert",Hombre libre,0,Politics,sometimes_euph
501,"Me enamoré de él con amor de náufrago, quemé incienso en el altar de su sabiduría, bebí por cucharadas sus frases elocuentes y acabé un día por acompañarlo, con cierto grado de pánico, a su modesto, pero inconformista, independiente y contestatario apartamento de[PET_BOUNDARY]Hombre libre[PET_BOUNDARY]. (Se sienta en el sofá. Entra el Actor. Va en camisa, fuma pipa y lleva los anteojos de John Lennon. Trae dos copas de vino. Le ofrece una a ella y luego se sienta en el suelo)","Me enamoré de él con amor de náufrago, quemé incienso en el altar de su sabiduría, bebí por cucharadas sus frases elocuentes y acabé un día por acompañarlo, con cierto grado de pánico, a su modesto, pero inconformista, independiente y contestatario apartamento de[PET_BOUNDARY]Hombre libre[PET_BOUNDARY]",Hombre libre,1,Politics,sometimes_euph
502,"Sueño después que soy un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] y que vivo en mi propio país, y que ceno con mis amigos en un restaurante capitalino que tiene un nombre americanizado. Disfruto por primera vez la tranquilidad de vivir sin miedo en mi tierra. Y mientras hablo con mi compañero sobre las aberraciones del Congreso, mi amigo se pone un dedo, el índice derecho, frente a los labios y me hace señas para que mire a la mesa cercana.","Sueño después que soy un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] y que vivo en mi propio país, y que ceno con mis amigos en un restaurante capitalino que tiene un nombre americanizado",Hombre libre,0,Politics,sometimes_euph
503,"Así fue creando en torno a sí la figura legendaria del [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] y capaz de la más atrevidas acciones. Nada era ajeno a las posibilidades de Don Francisco Raven. Nada, y por ello acumuló méritos para que un día, a la suma de todas sus proezas, se le adjudicara un nuevo nombre: Francisquito el magnífico.",Así fue creando en torno a sí la figura legendaria del [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] y capaz de la más atrevidas acciones,Hombre libre,0,Politics,sometimes_euph
504,"-¡Parbleu, Bousquet, te ves mal! -dijo Fauriel al rato, como si no pudiera tolerar más la ajada y taciturna cara de nuestro nuevo amigo-. ¿Dónde dejaste tu felicidad de [PET_BOUNDARY]Hombre libre[PET_BOUNDARY]? -Ya pasará -dijo Bousquet-. Hay cosas que uno hace que no sabe por qué las hace dijo crípticamente, y a continuación se puso de pie y se despidió de nosotros. Casi llegando a la puerta volvió sobre sus pasos-: Tengo necesidad de ir a Limoges. Nos veremos en unas semanas.",¿Dónde dejaste tu felicidad de [PET_BOUNDARY]Hombre libre[PET_BOUNDARY],Hombre libre,1,Politics,sometimes_euph
505,"-Escapar hacia algún lugar abierto donde nadie pueda verme, fugar de mí -dice Eduardo-. La ciudad será sorda pero durante un segundo pude sentirme un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] por última vez. El día que Mariana rompió conmigo corrí hacia la playa, me di cuenta de la burbuja que había construido y decidí respetarme, pero conmigo eso es imposible. Me puse a chambear con mi viejo.",La ciudad será sorda pero durante un segundo pude sentirme un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] por última vez,Hombre libre,1,Politics,sometimes_euph
506,"Entramos a la sala, me senté en el sofá; se paró del asiento y me acompañó, se sentó a mi lado y me echó el brazo. Más tarde nos sentamos debajo de la mata de jabilla. Vinieron varios amigos a saludarnos y se sintieron muy felices de vernos juntos, pero más feliz me sentí yo al saber que había renunciado a la milicia, que ya era [PET_BOUNDARY]Hombre libre[PET_BOUNDARY]. Esa era la mejor noticia que podía darme."," Vinieron varios amigos a saludarnos y se sintieron muy felices de vernos juntos, pero más feliz me sentí yo al saber que había renunciado a la milicia, que ya era [PET_BOUNDARY]Hombre libre[PET_BOUNDARY]",Hombre libre,0,Politics,sometimes_euph
507,"Allí mismo, de pie en la desangelada sala, brindamos por Isabel. Rachid, para mi alivio, decidió que ya era hora de volver a Tánger. Ahmid lo haría con nosotros, una vez neutralizados los perseguidores. Parecía ser un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY][PET_BOUNDARY] a partir de ese momento. Libre, salvo de sí mismo, pensé, porque pronto estaría sumido en algún nuevo problema de primera magnitud, que es el sino de los supervivientes.",Parecía ser un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY][PET_BOUNDARY] a partir de ese momento,Hombre libre,0,Politics,sometimes_euph
