id,text,sentence,pet,label,category,euph_status,literal_translation,euphemistic_meaning,source
1354,"Kẹmi Filani kọ ọ pe, ‘‘Opurọ pasitọ, irọ pọ, o ti pọ rẹpẹtẹ, opurọ olufẹ. Gbogbo ẹyin tẹ ẹ n ṣi abẹ yin fun un, tẹ ẹ n jẹ ko maa ka itan yin soke, ẹ wo bi wọn ṣe lawọn o mọ ‘kinni’ yin ri nigboro, ti wọn lawọn o mọ yin ri. O ma ṣe fidio rẹ yẹn daadaa [PET_BOUNDARY]iranu[PET_BOUNDARY] aa sinmi iranu yẹn, SINMI Ẹ”","Kẹmi Filani kọ ọ pe, ‘‘Opurọ pasitọ, irọ pọ, o ti pọ rẹpẹtẹ, opurọ olufẹ. Gbogbo ẹyin tẹ ẹ n ṣi abẹ yin fun un, tẹ ẹ n jẹ ko maa ka itan yin soke, ẹ wo bi wọn ṣe lawọn o mọ ‘kinni’ yin ri nigboro, ti wọn lawọn o mọ yin ri. O ma ṣe fidio rẹ yẹn daadaa [PET_BOUNDARY]iranu[PET_BOUNDARY] aa sinmi iranu yẹn, SINMI Ẹ”",iranu,1,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/kootu-fee-pe-yomi-fabiyi-lejo-nitori-sinima-oko-iyabo/
1355,"Gbogbo ara ti Alaaja da ninu fidio yii ni baba ẹ paapaa foju ara ẹ wo. Irira itu ti ọmọdebinrin ti ko ju ẹni ogun ọdun lọ yii pa ninu fidio ta a wi yii lo mu baba naa le e jade nile pẹlu ibinu, ko ma k [PET_BOUNDARY]iranu[PET_BOUNDARY] nu to n ṣe kiri igboro ran awọn aburo ẹ ninu ile.","Gbogbo ara ti Alaaja da ninu fidio yii ni baba ẹ paapaa foju ara ẹ wo. Irira itu ti ọmọdebinrin ti ko ju ẹni ogun ọdun lọ yii pa ninu fidio ta a wi yii lo mu baba naa le e jade nile pẹlu ibinu, ko ma k [PET_BOUNDARY]iranu[PET_BOUNDARY] nu to n ṣe kiri igboro ran awọn aburo ẹ ninu ile.",iranu,1,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/nitori-fidio-baba-to-bi-alaaja-le-e-kuro-nile-nibadan/
1356,"Obinrin kan, Aanma, kọ ọrọ tiẹ bayii: “Fidio yii pa mi lẹrin-in, o si ri radarada loju mi. Ẹ lẹ o fẹ ko lọ lẹni ọdun mẹrindinlọgọrun-un, ẹni ọdun meloo ni iba waa lọ? Orin aro wo lẹ kọ nigba t’Alaafin Ọyọ ku, tabi nigba ti Ada Amaeh, oṣere tiata ku, to fi waa jẹ Ọbabinrin Elizabeth lẹyin n ṣe o [PET_BOUNDARY]iranu[PET_BOUNDARY] e fun. Iranu!”","Obinrin kan, Aanma, kọ ọrọ tiẹ bayii: “Fidio yii pa mi lẹrin-in, o si ri radarada loju mi. Ẹ lẹ o fẹ ko lọ lẹni ọdun mẹrindinlọgọrun-un, ẹni ọdun meloo ni iba waa lọ? Orin aro wo lẹ kọ nigba t’Alaafin Ọyọ ku, tabi nigba ti Ada Amaeh, oṣere tiata ku, to fi waa jẹ Ọbabinrin Elizabeth lẹyin n ṣe o [PET_BOUNDARY]iranu[PET_BOUNDARY] e fun. Iranu!”",iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/nitori-obabinrin-elizabeth-awon-aye-n-bu-tope-alabi/
1357,[PET_BOUNDARY]iranu[PET_BOUNDARY] ti e ma n se nibi bayi ko te mi lorun mo,[PET_BOUNDARY]iranu[PET_BOUNDARY] ti e ma n se nibi bayi ko te mi lorun mo,iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,
1358,E ti bere ere [PET_BOUNDARY]iranu[PET_BOUNDARY] ti e ma n se,E ti bere ere [PET_BOUNDARY]iranu[PET_BOUNDARY] ti e ma n se,iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,
1359,"Bi Tinubu ba fẹẹ du ipo aarẹ, ẹ jẹ ko jade, ko kọkọ sọ bẹẹ, eyi lawọn araalu yoo fi mọ eyi ti wọn yoo ṣe. Gbogbo eyi ti ẹ n ba kiri [PET_BOUNDARY]iranu[PET_BOUNDARY] iranu ni o; ẹ jẹ ki Tinubu jade ko fẹnu ara ẹ sọrọ.","Bi Tinubu ba fẹẹ du ipo aarẹ, ẹ jẹ ko jade, ko kọkọ sọ bẹẹ, eyi lawọn araalu yoo fi mọ eyi ti wọn yoo ṣe. Gbogbo eyi ti ẹ n ba kiri [PET_BOUNDARY]iranu[PET_BOUNDARY] iranu ni o; ẹ jẹ ki Tinubu jade ko fẹnu ara ẹ sọrọ.",iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/o-%e1%b9%a3oju-mi-koro-apa-keji-21/
1360,"Ṣugbọn ero ọkan awọn eeyan to gbọ ohun ti DPP fẹẹ ṣe fun Yọmi Fabiyi ko ri bakan naa, awọn kan n sọ pe ijọba wulẹ fẹẹ nawo ara Eko lori [PET_BOUNDARY]iranu[PET_BOUNDARY] u ni. Wọn ni ki lo kan ijọba Eko pẹlu awọn onitiata, ti wọn yoo fi maa fowo ilu ṣe ẹjọ fiimu ‘Ọkọ Iyabọ’ kan.","Ṣugbọn ero ọkan awọn eeyan to gbọ ohun ti DPP fẹẹ ṣe fun Yọmi Fabiyi ko ri bakan naa, awọn kan n sọ pe ijọba wulẹ fẹẹ nawo ara Eko lori [PET_BOUNDARY]iranu[PET_BOUNDARY] u ni. Wọn ni ki lo kan ijọba Eko pẹlu awọn onitiata, ti wọn yoo fi maa fowo ilu ṣe ẹjọ fiimu ‘Ọkọ Iyabọ’ kan.",iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/kootu-fee-pe-yomi-fabiyi-lejo-nitori-sinima-oko-iyabo/
1361,E diwo ere [PET_BOUNDARY]iranu[PET_BOUNDARY] ti e n se,E diwo ere [PET_BOUNDARY]iranu[PET_BOUNDARY] ti e n se,iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,
1362,"“Awọn o [PET_BOUNDARY]iranu[PET_BOUNDARY] u yii naa ni wọn lọọ gbọna ẹyin wọnu imeeli (email) mi, ti wọn si n sọ pe mo ti ku. Kin ni wọn tun fẹ kẹni ti wọn sọ pe o ti ku tun fọwọ si oloṣelu fun?” Bẹẹ ni Ṣoyinka sọ.","“Awọn o [PET_BOUNDARY]iranu[PET_BOUNDARY] u yii naa ni wọn lọọ gbọna ẹyin wọnu imeeli (email) mi, ti wọn si n sọ pe mo ti ku. Kin ni wọn tun fẹ kẹni ti wọn sọ pe o ti ku tun fọwọ si oloṣelu fun?” Bẹẹ ni Ṣoyinka sọ.",iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/isokuso-oro-ni-pe-mo-ti-fowo-si-tinubu-lati-dupo-aare-wole-%e1%b9%a3oyinka/
1363,"A ti lọọ tọrọ iyawo Akin. N ko le sọ pe o dun mi tabi ko dun mi, nitori inawo naa ko lọ bi mo ṣe fẹ. Niṣe ni pasitọ to jẹ baba iyawo wa n ṣe bii ẹni pe nnkan eewo ni ọmọ oun ṣe, to ṣaa n ṣe balubalu kiri bii ẹyẹle Subaina. Iyawo ẹ lo pero, tipatipa lo fi mu awọn mẹta ti wọn ni ẹbi ẹ ni wa. Ṣugbọn sibẹ naa, awọn ẹbi iyawo ẹ ṣe bẹbẹ, nigba to si fẹ [PET_BOUNDARY]iranu[PET_BOUNDARY] ṣe iranu, wọn gba yẹyẹ si ẹgbẹ kan, a yaa n ṣe nnkan wa lọ.","A ti lọọ tọrọ iyawo Akin. N ko le sọ pe o dun mi tabi ko dun mi, nitori inawo naa ko lọ bi mo ṣe fẹ. Niṣe ni pasitọ to jẹ baba iyawo wa n ṣe bii ẹni pe nnkan eewo ni ọmọ oun ṣe, to ṣaa n ṣe balubalu kiri bii ẹyẹle Subaina. Iyawo ẹ lo pero, tipatipa lo fi mu awọn mẹta ti wọn ni ẹbi ẹ ni wa. Ṣugbọn sibẹ naa, awọn ẹbi iyawo ẹ ṣe bẹbẹ, nigba to si fẹ [PET_BOUNDARY]iranu[PET_BOUNDARY] ṣe iranu, wọn gba yẹyẹ si ẹgbẹ kan, a yaa n ṣe nnkan wa lọ.",iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/igbeyawo-akin-%e1%b9%a3e-aye-mi-daa-tabi-ko-daa/
1364,Gbogbo [PET_BOUNDARY]iranu[PET_BOUNDARY] yi o ba mi l'ara mu rara,Gbogbo [PET_BOUNDARY]iranu[PET_BOUNDARY] yi o ba mi l'ara mu rara,iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,
1365,"Emi o kuku tiẹ wo oju ẹ, nitori gbogbo ohun to ti ba jẹ mọ [PET_BOUNDARY]iranu[PET_BOUNDARY] u bẹẹ yẹn, paapaa lori ọrọ ẹsin, ko ba emi nile, mo koriira rẹdẹrẹdẹ.","Emi o kuku tiẹ wo oju ẹ, nitori gbogbo ohun to ti ba jẹ mọ [PET_BOUNDARY]iranu[PET_BOUNDARY] u bẹẹ yẹn, paapaa lori ọrọ ẹsin, ko ba emi nile, mo koriira rẹdẹrẹdẹ.",iranu,0,Sexual Activity,sometimes_euph,rubbish,sex,https://alaroye.org/igbeyawo-akin-%e1%b9%a3e-aye-mi-daa-tabi-ko-daa/
1366,Omokunrin naa [PET_BOUNDARY]dawo tele[PET_BOUNDARY] ni eyin ile iwe,Omokunrin naa [PET_BOUNDARY]dawo tele[PET_BOUNDARY] ni eyin ile iwe,dawo tele,1,Bodily Functions/Parts,always_euph,to place hands on the ground,to defecate,
1367,Mo fe [PET_BOUNDARY]dawo tele[PET_BOUNDARY],Mo fe [PET_BOUNDARY]dawo tele[PET_BOUNDARY],dawo tele,1,Bodily Functions/Parts,always_euph,to place hands on the ground,to defecate,
1368,"O da bi m pe, eyan ka [PET_BOUNDARY]dawo tele[PET_BOUNDARY] e si ibi bayi o tori pe o n run","O da bi m pe, eyan ka [PET_BOUNDARY]dawo tele[PET_BOUNDARY] e si ibi bayi o tori pe o n run",dawo tele,1,Bodily Functions/Parts,always_euph,to place hands on the ground,to defecate,
1369,"Oti ife n pa gidi gan ni, omoge yen ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n e je","Oti ife n pa gidi gan ni, omoge yen ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n e je",ro efo fun,1,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1370,efo wo lo [PET_BOUNDARY]ro fun[PET_BOUNDARY] oko e to fi je pe o ni fe e pupo ju,efo wo lo [PET_BOUNDARY]ro fun[PET_BOUNDARY] oko e to fi je pe o ni fe e pupo ju,ro efo fun,1,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1371,Asake ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] mi Mo de je Mo de gbemi,Asake ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] mi Mo de je Mo de gbemi,ro efo fun,1,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1372,Bayo n se bi eni to ti [PET_BOUNDARY]ro efo[PET_BOUNDARY] ife [PET_BOUNDARY] fun [PET_BOUNDARY] je,Bayo n se bi eni to ti [PET_BOUNDARY]ro efo[PET_BOUNDARY] ife [PET_BOUNDARY] fun [PET_BOUNDARY] je,ro efo fun,1,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1373,"Se iwo nikan lo ma koko nife eyan ni, abi omo yen ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n e je?","Se iwo nikan lo ma koko nife eyan ni, abi omo yen ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n e je?",ro efo fun,1,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1374,o ti [PET_BOUNDARY]ro efo[PET_BOUNDARY] ife [PET_BOUNDARY] fun [PET_BOUNDARY] je,o ti [PET_BOUNDARY]ro efo[PET_BOUNDARY] ife [PET_BOUNDARY] fun [PET_BOUNDARY] je,ro efo fun,1,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1375,"O ma wa ga o, awon ololufe yii n sebi pe won ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n arawon je","O ma wa ga o, awon ololufe yii n sebi pe won ti [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n arawon je",ro efo fun,1,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1376,Efo ti alase yen [PET_BOUNDARY]ro fun[PET_BOUNDARY] mi n mo je,Efo ti alase yen [PET_BOUNDARY]ro fun[PET_BOUNDARY] mi n mo je,ro efo fun,0,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1377,"ba mi [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] mi je, ebi pa mi","ba mi [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] mi je, ebi pa mi",ro efo fun,0,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1378,[PET_BOUNDARY]ro efo[PET_BOUNDARY] riro [PET_BOUNDARY] fun [PET_BOUNDARY] mi je,[PET_BOUNDARY]ro efo[PET_BOUNDARY] riro [PET_BOUNDARY] fun [PET_BOUNDARY] mi je,ro efo fun,0,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1379,"Mo fe teba, bami [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n mi je","Mo fe teba, bami [PET_BOUNDARY]ro efo fun[PET_BOUNDARY] n mi je",ro efo fun,0,misc.,sometimes_euph,make vegetable soup for him,bewitched someone,
1380,"Àwọn kan tó ń ṣèwádìí sọ pé téèyàn bá ń wo àwọn ohun tó ń mú ọkàn fà sí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] , kò túmọ̀ sí pé ó máa ṣe ìṣekúṣe. Àmọ́, ṣé inú Ọlọ́run dùn sí wíwo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe?","Àwọn kan tó ń ṣèwádìí sọ pé téèyàn bá ń wo àwọn ohun tó ń mú ọkàn fà sí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] , kò túmọ̀ sí pé ó máa ṣe ìṣekúṣe. Àmọ́, ṣé inú Ọlọ́run dùn sí wíwo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe?",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1381,"Ẹnu àwọn tó ń ṣèwádìí ò kò lórí bóyá wíwo àwọn ohun tó ń mú ọkàn fà sí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] lè mú kéèyàn ṣe ìṣekúṣe. Àmọ́ Bíbélì jẹ́ ká mọ̀ lọ́nà tó ṣe kedere pé inú Ọlọ́run kò dùn sí àwọn ohun tó ń mú ọkàn èèyàn fà sí ìṣekúṣe, kò sì lè jẹ́ kéèyàn sún mọ́ Ọlọ́run. Ìmọ̀ràn Bíbélì ni pé: “Ẹ sọ àwọn ẹ̀yà ara yín di òkú . . . ní ti àgbèrè [àti] ìdálọ́rùn fún ìbálòpọ̀ takọtabo.” (Kólósè 3:5) Àwọn tó ń wo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe kò tẹ̀ lé ìmọ̀ràn yìí, ṣe ni wọ́n túbọ̀ ń mú ara wọn gbóná.","Ẹnu àwọn tó ń ṣèwádìí ò kò lórí bóyá wíwo àwọn ohun tó ń mú ọkàn fà sí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] lè mú kéèyàn ṣe ìṣekúṣe. Àmọ́ Bíbélì jẹ́ ká mọ̀ lọ́nà tó ṣe kedere pé inú Ọlọ́run kò dùn sí àwọn ohun tó ń mú ọkàn èèyàn fà sí ìṣekúṣe, kò sì lè jẹ́ kéèyàn sún mọ́ Ọlọ́run. Ìmọ̀ràn Bíbélì ni pé: “Ẹ sọ àwọn ẹ̀yà ara yín di òkú . . . ní ti àgbèrè [àti] ìdálọ́rùn fún ìbálòpọ̀ takọtabo.” (Kólósè 3:5) Àwọn tó ń wo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe kò tẹ̀ lé ìmọ̀ràn yìí, ṣe ni wọ́n túbọ̀ ń mú ara wọn gbóná.",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1382,"“Olúkúlùkù ẹni tí ń bá a nìṣó ní wíwo obìnrin kan láti ní ìfẹ́ onígbòónára sí i, ti ṣe panṣágà pẹ̀lú rẹ̀ ná nínú ọkàn-àyà rẹ̀.” (Mátíù 5:28) Wí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] àwòrán ìṣekúṣe lè mú kéèyàn máa ro èròkerò tó lè sún un ṣe àwọn ohun tí kò tọ́.","“Olúkúlùkù ẹni tí ń bá a nìṣó ní wíwo obìnrin kan láti ní ìfẹ́ onígbòónára sí i, ti ṣe panṣágà pẹ̀lú rẹ̀ ná nínú ọkàn-àyà rẹ̀.” (Mátíù 5:28) Wí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] àwòrán ìṣekúṣe lè mú kéèyàn máa ro èròkerò tó lè sún un ṣe àwọn ohun tí kò tọ́.",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1383,"Lóde òní, ó fẹ́rẹ̀ẹ́ máà sí ibi tó o yíjú sí tí kò sí àwọn ohun tó ń mú ọkàn fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] kúṣe, ohun tó sì gbòde kan nìyẹn. Àmọ́ tó o bá fẹ́ múnú Ọlọ́run dùn, tó o sì fẹ́ láyọ̀, ó yẹ kó o mọ ojú tí Ọlọ́run fi ń wo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe.","Lóde òní, ó fẹ́rẹ̀ẹ́ máà sí ibi tó o yíjú sí tí kò sí àwọn ohun tó ń mú ọkàn fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] kúṣe, ohun tó sì gbòde kan nìyẹn. Àmọ́ tó o bá fẹ́ múnú Ọlọ́run dùn, tó o sì fẹ́ láyọ̀, ó yẹ kó o mọ ojú tí Ọlọ́run fi ń wo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe.",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1384,Kí Ni Bíbélì Sọ Nípa Àwòrán Oníhòòhò? Ǹjẹ́ Ó Burú Láti Fi Ohun Tó Ń Mú Ọkàn Fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] úṣe Ránṣẹ́ Lórí Íńtánẹ́ẹ̀tì?,Kí Ni Bíbélì Sọ Nípa Àwòrán Oníhòòhò? Ǹjẹ́ Ó Burú Láti Fi Ohun Tó Ń Mú Ọkàn Fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] úṣe Ránṣẹ́ Lórí Íńtánẹ́ẹ̀tì?,ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1385,"ṢÓ O MỌ̀ PÉ lọ́pọ̀ ìgbà, tẹ́nì kan bá fi àwọn fọ́tò ìhòòhò ẹlòmíì ránṣẹ́ sáwọn èèyàn lórí fóònù, wọ́n lè fẹ̀sùn kàn án pé ó bọ́mọdé ṣèṣekúṣe àbí pé ó ń pín àwòrán ìhòòhò ọmọdé, èyí tó ta ko òfin? Kódà, ọwọ́ òfin ti tẹ àwọn ọ̀dọ́ kan tó fi ohun tó ń [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù.","ṢÓ O MỌ̀ PÉ lọ́pọ̀ ìgbà, tẹ́nì kan bá fi àwọn fọ́tò ìhòòhò ẹlòmíì ránṣẹ́ sáwọn èèyàn lórí fóònù, wọ́n lè fẹ̀sùn kàn án pé ó bọ́mọdé ṣèṣekúṣe àbí pé ó ń pín àwòrán ìhòòhò ọmọdé, èyí tó ta ko òfin? Kódà, ọwọ́ òfin ti tẹ àwọn ọ̀dọ́ kan tó fi ohun tó ń [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù.",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1386,"Ní báyìí tó o ti rí ohun tó máa tẹ̀yìn ẹ̀ yọ téèyàn bá ń fi ohun tó ń mọ́kàn ẹni fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] úṣe ránṣẹ́ lórí fóònù, ìyẹn bó ṣe máa nípa lórí ìwọ àtàwọn míì àti ohun tó lè ṣẹlẹ̀ tọ́wọ́ òfin bá tẹ̀ ẹ́, á dáa kó o tẹ̀ lé ìmọ̀ràn Bíbélì yìí:","Ní báyìí tó o ti rí ohun tó máa tẹ̀yìn ẹ̀ yọ téèyàn bá ń fi ohun tó ń mọ́kàn ẹni fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] úṣe ránṣẹ́ lórí fóònù, ìyẹn bó ṣe máa nípa lórí ìwọ àtàwọn míì àti ohun tó lè ṣẹlẹ̀ tọ́wọ́ òfin bá tẹ̀ ẹ́, á dáa kó o tẹ̀ lé ìmọ̀ràn Bíbélì yìí:",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1387,"Bíbélì jẹ́ ká mọ bá a ṣe lè fẹ́ràn àwọn ohun tó dáa. Bá a bá ṣe tẹra mọ́ Bíbélì kíkà tó, bẹ́ẹ̀ náà ni ìfẹ́ tá a ní fún ìlànà ìwà rere Ọlọ́run ṣe máa jinlẹ̀ tó. Ìfẹ́ yẹn ló máa jẹ́ ká lè kórìíra àwọn ohun tó ń m [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] fà sí ìṣekúṣe, ká sì lè ronú bíi ti onísáàmù tó sọ pé: “Èmi kì yóò gbé ohun tí kò dára fún ohunkóhun ka iwájú mi.”—Sáàmù 101:3.","Bíbélì jẹ́ ká mọ bá a ṣe lè fẹ́ràn àwọn ohun tó dáa. Bá a bá ṣe tẹra mọ́ Bíbélì kíkà tó, bẹ́ẹ̀ náà ni ìfẹ́ tá a ní fún ìlànà ìwà rere Ọlọ́run ṣe máa jinlẹ̀ tó. Ìfẹ́ yẹn ló máa jẹ́ ká lè kórìíra àwọn ohun tó ń m [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] fà sí ìṣekúṣe, ká sì lè ronú bíi ti onísáàmù tó sọ pé: “Èmi kì yóò gbé ohun tí kò dára fún ohunkóhun ka iwájú mi.”—Sáàmù 101:3.",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1388,"Kí ló máa ń mú káwọn èèyàn ṣe bẹ́ẹ̀? Ọ̀gá àgbà kan lẹ́nu iṣẹ́ agbẹjọ́rò sọ nínú ìwé ìròyìn The New York Times pé: “Tó o bá ti lè ní fọ́tò ìhòòhò ẹni tẹ́ ẹ jọ ń fẹ́ra yín sórí fóònù ẹ, ṣe lò ń fìyẹn sọ fáwọn èèyàn pé o ò kẹ̀rẹ̀ tó bá dọ̀rọ̀ ìbálòpọ̀. Téèyàn bá ń firú ẹ̀ ránṣẹ́ sẹ́nì kan, bí ẹni ní ìbálòpọ̀ láìfara kanra ló rí.” Ohun tó sì máa ń mú káwọn ọ̀dọ́ kan f [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] tó ń mọ́kàn ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù nìyẹn. Ọ̀dọ́bìnrin kan tiẹ̀ sọ pé ó jẹ́ “ọ̀nà téèyàn ń gbà ní ìbálòpọ̀ láìfi ẹ̀mí ara ẹ̀ wewu.” Ó ní, “téèyàn bá ń ṣe irú ẹ̀, kò kúkú lè tibẹ̀ lóyún, kò sì lè kó àrùn táwọn èèyàn máa ń tibi ìbálòpọ̀ kó.”","Kí ló máa ń mú káwọn èèyàn ṣe bẹ́ẹ̀? Ọ̀gá àgbà kan lẹ́nu iṣẹ́ agbẹjọ́rò sọ nínú ìwé ìròyìn The New York Times pé: “Tó o bá ti lè ní fọ́tò ìhòòhò ẹni tẹ́ ẹ jọ ń fẹ́ra yín sórí fóònù ẹ, ṣe lò ń fìyẹn sọ fáwọn èèyàn pé o ò kẹ̀rẹ̀ tó bá dọ̀rọ̀ ìbálòpọ̀. Téèyàn bá ń firú ẹ̀ ránṣẹ́ sẹ́nì kan, bí ẹni ní ìbálòpọ̀ láìfara kanra ló rí.” Ohun tó sì máa ń mú káwọn ọ̀dọ́ kan f [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] tó ń mọ́kàn ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù nìyẹn. Ọ̀dọ́bìnrin kan tiẹ̀ sọ pé ó jẹ́ “ọ̀nà téèyàn ń gbà ní ìbálòpọ̀ láìfi ẹ̀mí ara ẹ̀ wewu.” Ó ní, “téèyàn bá ń ṣe irú ẹ̀, kò kúkú lè tibẹ̀ lóyún, kò sì lè kó àrùn táwọn èèyàn máa ń tibi ìbálòpọ̀ kó.”",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1389,"Ọkùnrin kan sọ pé, “Ohun tó lòde báyìí nìyẹn. Tíwọ àti ẹnì kan bá ti bẹ̀rẹ̀ sí í fọ̀rọ̀ ránṣẹ́ síra yín, ká tó ṣẹ́jú pẹ́, ẹ̀ẹ́ bẹ̀rẹ̀ sí í fi oríṣiríṣi fọ́tò táá máa [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] yín fà sí ìṣekúṣe ránṣẹ́ síra yín.”","Ọkùnrin kan sọ pé, “Ohun tó lòde báyìí nìyẹn. Tíwọ àti ẹnì kan bá ti bẹ̀rẹ̀ sí í fọ̀rọ̀ ránṣẹ́ síra yín, ká tó ṣẹ́jú pẹ́, ẹ̀ẹ́ bẹ̀rẹ̀ sí í fi oríṣiríṣi fọ́tò táá máa [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] yín fà sí ìṣekúṣe ránṣẹ́ síra yín.”",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1390,"Torí pé ẹnì kan ti fi fọ́tò tó ń mọ́kàn ẹni fà s [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ṣe ránṣẹ́ sí wọn, àwọn náà wá wò ó pé àfi káwọn náà firú ẹ̀ ránṣẹ́ sí onítọ̀hún.’","Torí pé ẹnì kan ti fi fọ́tò tó ń mọ́kàn ẹni fà s [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ṣe ránṣẹ́ sí wọn, àwọn náà wá wò ó pé àfi káwọn náà firú ẹ̀ ránṣẹ́ sí onítọ̀hún.’",ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
1391,Kí Ló Yẹ Kí N Mọ̀ Nípa Fífi Ohun Tó Ń Mọ́kàn Fà s [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ṣe Ránṣẹ́ Lórí Fóònù?,Kí Ló Yẹ Kí N Mọ̀ Nípa Fífi Ohun Tó Ń Mọ́kàn Fà s [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ṣe Ránṣẹ́ Lórí Fóònù?,ìṣekúṣe,1,Sexual Activity,sometimes_euph,inappropriate actions,sex,https://www.jw.org/yo
